ds,yhat,yhat_lower,yhat_upper
2004-02-28,1.7308208153521623,-3.377570922946418,6.533300953311197
2004-02-29,1.8773197764918095,-3.1748008371282532,6.806460132527808
2004-03-01,2.0855558420023357,-3.068846292526683,7.110487136209078
2004-03-02,2.4547465704772353,-2.6023797962429036,7.282426623485187
2004-03-03,2.7316007845756314,-2.5262891432995023,7.709160502832296
2004-03-04,2.912328727856263,-1.7963622739182719,7.8298798636075935
2004-03-05,2.947888645555608,-2.1711324914454653,8.242232735964453
2004-03-06,3.0439632941365424,-1.703689000260501,8.130581807844358
2004-03-07,3.215654216804804,-1.7310977515496657,8.415331905369081
2004-03-08,3.440555514245462,-1.6152674622341103,8.643650848971541
2004-03-09,3.8176378985284005,-1.2353699484542213,8.84163129801748
2004-03-10,4.0936335236761385,-1.0587470511369752,9.299135400856581
2004-03-11,4.265046833016135,-1.0161441434864535,9.622401551835877
2004-03-12,4.2833934780126075,-0.8841823153206673,9.432748909461552
2004-03-13,4.355161047766478,-0.42226926504296564,9.498504450443056
2004-03-14,4.49647992203856,-0.9248729700425093,9.424799743677431
2004-03-15,4.686166679557396,-0.2512239173783789,9.841630934313569
2004-03-16,5.024571757917932,-0.03329597014075138,9.981518124292283
2004-03-17,5.259922945705771,-0.2963232696059335,10.282283182530819
2004-03-18,5.390291180679976,0.18175628749594294,10.071887992031524
2004-03-19,5.368782052550256,0.06803175574253327,10.54108879076083
2004-03-20,5.403448163792066,0.24467632494636848,10.547003467647228
2004-03-21,5.51191210445295,0.8500766130820323,10.528288476906898
2004-03-22,5.674363902144852,0.4455539615198345,10.71909264632219
2004-03-23,5.992366017300975,1.0600170126671649,10.908275485825591
2004-03-24,6.215158742144452,1.507183012576938,11.106884934661629
2004-03-25,6.341593621514038,1.1444104468108054,11.819252007426442
2004-03-26,6.325299271388368,1.4903327826724961,11.482633929052747
2004-03-27,6.374575530192427,1.1995774325492519,10.897379893198641
2004-03-28,6.507006261882526,1.4977050023947829,11.772314453059865
2004-03-29,6.702455000004579,1.6364103748292147,12.026155811081644
2004-03-30,7.0618765860711035,2.1028774390523783,12.041018419452568
2004-03-31,7.333637496790479,2.2968431603107984,12.467610335520105
2004-04-01,7.5154720719043855,2.493794742543808,12.360687530612521
2004-04-02,7.559678381431874,2.6133697208582647,12.502825769882378
2004-04-03,7.673048818172928,2.8446000748304696,12.98620040586087
2004-04-04,7.87152469776825,2.617264711781897,12.970679137605098
2004-04-05,8.13323786143364,2.3389790443462624,12.79280553499741
2004-04-06,8.55737111796847,3.495355294943324,13.823261679800398
2004-04-07,8.89052881835666,3.818715811243607,14.428347146073783
2004-04-08,9.128743329738677,4.215708096967001,14.272552831786406
2004-04-09,9.22271970069172,4.290455134668915,13.941484988326492
2004-04-10,9.377812196872833,4.030353185808161,14.239976051273139
2004-04-11,9.608720663360062,4.63824668902251,14.874358710687574
2004-04-12,9.892568502031686,4.797856760332278,14.978949381994154
2004-04-13,10.327793047898203,5.291982220543174,15.209291148794692
2004-04-14,10.660538769495588,5.441108495367944,15.969922865404559
2004-04-15,10.886678401465428,5.716463121394816,16.10245828018985
